User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Plan Duration,Total Watch Time
1213,Basic,5.99,2022-11-02,2023-03-02,20,Female,Mobile,60,408
1214,Basic,5.99,2021-11-05,2022-03-22,53,Male,Laptop,90,208
1215,Basic,5.99,2022-08-20,2022-08-23,67,Male,Tablet,30,135
1216,Basic,5.99,2023-04-27,2023-05-12,26,Female,Smart TV,60,307
1217,Standard,16.49,2021-09-16,2022-08-02,73,Female,Laptop,60,17
1218,Standard,16.49,2023-05-31,2023-06-05,23,Male,Laptop,60,255
1219,Standard,16.49,2021-09-06,2022-12-15,63,Male,Laptop,90,92
1220,Standard,16.49,2021-12-22,2022-08-06,27,Female,Smart TV,90,228
1221,Standard,16.49,2023-02-06,2023-06-27,15,Male,Mobile,30,126
1222,Premium,20.99,2021-08-01,2023-04-29,44,Male,Mobile,90,94
1223,Premium,20.99,2022-12-26,2023-04-05,95,Other,Desktop,30,3986
1224,Standard,16.49,2023-05-06,2023-07-25,59,Female,Mobile,60,39
1225,Standard,16.49,2022-03-31,2022-04-15,43,Male,Tablet,60,507
1226,Basic,5.99,2023-04-19,2023-04-20,26,Male,Laptop,30,66
1227,Premium,20.99,2023-06-17,2023-07-02,30,Male,Smart TV,60,15
1228,Basic,5.99,2022-07-05,2023-01-26,49,Male,Smart TV,60,7
1229,Standard,16.49,2021-11-17,2022-12-14,55,Male,Smart TV,90,27
1230,Premium,20.99,2022-02-09,2023-03-08,20,Male,Smart TV,90,386
1231,Standard,16.49,2022-06-06,2023-02-19,48,Female,Mobile,60,48
1232,Premium,20.99,2022-10-16,2023-04-26,47,Female,Mobile,60,50
1233,Premium,20.99,2021-08-01,2023-06-13,30,Female,Smart TV,90,112
1234,Premium,20.99,2023-05-08,2023-06-23,32,Male,Laptop,30,81
1235,Standard,16.49,2023-01-04,2023-02-19,31,Female,Mobile,30,380
1236,Standard,16.49,2021-08-14,2022-05-28,34,Other,Desktop,90,95
1237,Premium,20.99,2022-01-25,2023-07-03,57,Female,Mobile,60,114
1238,Premium,20.99,2023-04-26,2023-04-27,31,Female,Laptop,30,343
1239,Standard,16.49,2022-10-03,2023-05-22,27,Other,Smart TV,90,119
1240,Premium,20.99,2022-03-20,2022-06-26,30,Male,Smart TV,60,29
1241,Standard,16.49,2021-09-12,2021-10-12,28,Other,Mobile,90,92
1242,Standard,16.49,2021-11-26,2022-01-20,62,Female,Tablet,30,127
1243,Standard,16.49,2022-10-18,2023-05-04,15,Male,Tablet,30,387
1244,Standard,16.49,2021-09-21,2022-04-24,22,Male,Desktop,30,34
1245,Standard,16.49,2022-02-17,2022-03-13,15,Other,Tablet,30,225
1246,Standard,16.49,2022-12-10,2023-03-11,46,Male,Laptop,30,176
1247,Premium,20.99,2022-01-02,2022-10-13,49,Other,Mobile,90,193
1248,Premium,20.99,2023-01-16,2023-06-05,13,Female,Laptop,30,658
1249,Standard,16.49,2022-08-23,2022-10-23,30,Female,Laptop,30,679
1250,Standard,16.49,2022-03-23,2022-04-10,34,Male,Smart TV,60,121
1251,Premium,20.99,2021-11-19,2022-01-30,39,Female,Smart TV,60,103
1252,Premium,20.99,2021-11-02,2022-11-11,40,Female,Desktop,60,1223
1253,Standard,16.49,2023-02-08,2023-02-12,17,Male,Mobile,30,1820
1254,Standard,16.49,2022-07-15,2023-01-13,37,Female,Mobile,90,185
1255,Basic,5.99,2022-07-22,2023-04-01,52,Male,Smart TV,90,292
1256,Standard,16.49,2022-05-10,2023-05-03,44,Female,Laptop,60,55
1257,Premium,20.99,2023-06-26,2023-07-01,26,Other,Desktop,60,1233
1258,Premium,20.99,2023-04-07,2023-07-26,44,Male,Mobile,60,581
1259,Premium,20.99,2023-07-23,2023-07-28,76,Male,Mobile,30,109
1260,Standard,16.49,2023-02-28,2023-04-04,28,Female,Laptop,90,109
1261,Premium,20.99,2022-09-18,2023-01-10,80,Female,Laptop,90,292
1262,Standard,16.49,2022-03-05,2022-04-03,40,Male,Mobile,30,454
1263,Standard,16.49,2022-02-26,2022-07-18,18,Female,Tablet,30,663
1264,Standard,16.49,2023-05-11,2023-07-27,36,Other,Mobile,30,768
1265,Premium,20.99,2021-11-05,2023-05-19,58,Female,Laptop,60,12
1266,Basic,5.99,2021-11-03,2021-12-25,62,Female,Mobile,30,105
1267,Basic,5.99,2021-10-23,2022-01-08,33,Female,Mobile,30,212
1268,Standard,16.49,2023-03-31,2023-07-23,41,Male,Laptop,30,258
1269,Premium,20.99,2023-02-07,2023-06-14,27,Female,Smart TV,30,256
1270,Premium,20.99,2022-04-15,2022-08-09,30,Male,Laptop,30,103
1271,Basic,5.99,2022-10-27,2023-06-12,43,Female,Mobile,30,50
1272,Standard,16.49,2023-02-04,2023-02-25,44,Male,Mobile,90,417
1273,Standard,16.49,2021-12-02,2022-05-21,15,Male,Tablet,30,205
1274,Premium,20.99,2022-04-20,2022-07-13,47,Female,Tablet,90,548
1275,Basic,5.99,2022-09-29,2023-01-16,21,Female,Laptop,30,66
1276,Premium,20.99,2022-08-17,2022-12-09,100,Male,Mobile,60,102
1277,Basic,5.99,2021-09-21,2022-11-17,14,Male,Smart TV,60,7745
1278,Standard,16.49,2022-01-17,2022-07-01,50,Female,Smart TV,30,91
1279,Standard,16.49,2022-05-17,2022-06-03,44,Male,Tablet,30,1945
1280,Premium,20.99,2021-08-21,2023-03-18,44,Male,Mobile,60,101
1281,Basic,5.99,2021-11-19,2022-11-25,26,Female,Smart TV,60,73
1282,Premium,20.99,2023-03-29,2023-05-17,49,Male,Laptop,60,24
1283,Standard,16.49,2022-08-01,2022-10-16,44,Male,Laptop,60,56
1284,Premium,20.99,2023-02-01,2023-03-25,58,Male,Desktop,60,5216
1285,Standard,16.49,2023-03-24,2023-05-06,49,Male,Smart TV,60,171
1286,Standard,16.49,2021-10-13,2022-02-28,44,Female,Mobile,30,6559
1287,Premium,20.99,2021-10-05,2023-02-04,52,Male,Tablet,30,22
1288,Basic,5.99,2021-11-01,2022-11-06,26,Male,Smart TV,90,22
1289,Premium,20.99,2022-07-21,2022-09-02,61,Male,Smart TV,60,8700
1290,Standard,16.49,2023-01-27,2023-07-16,15,Male,Mobile,30,26
1291,Standard,16.49,2021-10-11,2022-06-02,41,Male,Mobile,30,499
1292,Standard,16.49,2022-02-17,2023-02-07,32,Male,Desktop,30,54
1293,Premium,20.99,2023-06-03,2023-07-22,23,Female,Mobile,60,152
1294,Basic,5.99,2022-05-12,2022-07-12,54,Female,Laptop,30,58
1295,Standard,16.49,2023-02-07,2023-07-29,34,Other,Mobile,60,586
1296,Premium,20.99,2022-12-22,2023-06-07,39,Male,Mobile,60,230
1297,Basic,5.99,2023-06-23,2023-07-23,45,Other,Tablet,30,272
1298,Premium,20.99,2023-06-27,2023-07-23,24,Other,Smart TV,90,1350
1299,Standard,16.49,2022-07-10,2022-10-28,38,Female,Smart TV,60,595
1300,Standard,16.49,2021-10-25,2022-10-27,23,Female,Laptop,30,117
1301,Premium,20.99,2023-06-23,2023-06-29,49,Female,Smart TV,60,246
1302,Standard,16.49,2022-07-10,2023-03-01,17,Male,Smart TV,60,466
1303,Standard,16.49,2021-08-26,2022-01-05,13,Male,Mobile,60,63
1304,Premium,20.99,2022-04-22,2023-03-20,22,Male,Smart TV,30,193
1305,Premium,20.99,2022-04-14,2022-10-17,35,Female,Mobile,30,130
1306,Standard,16.49,2023-03-09,2023-07-28,31,Other,Smart TV,90,57
1307,Standard,16.49,2021-12-31,2022-12-11,61,Female,Laptop,60,260
1308,Standard,16.49,2022-09-28,2023-04-23,31,Female,Smart TV,30,962
1309,Standard,16.49,2022-11-08,2023-01-05,16,Female,Laptop,30,29
1310,Premium,20.99,2022-12-21,2023-05-30,29,Female,Laptop,30,637
1311,Standard,16.49,2022-11-03,2023-04-19,32,Male,Tablet,60,27
1312,Basic,5.99,2023-06-06,2023-07-17,59,Male,Mobile,90,182
1313,Standard,16.49,2022-03-18,2022-10-03,23,Female,Tablet,60,171
1314,Premium,20.99,2022-01-17,2023-02-26,34,Female,Mobile,60,63
1315,Standard,16.49,2022-07-09,2023-06-22,14,Male,Mobile,30,65
1316,Basic,5.99,2022-10-29,2023-01-21,16,Female,Mobile,60,799
1317,Premium,20.99,2021-11-08,2023-05-10,56,Female,Tablet,90,472
1318,Basic,5.99,2021-12-13,2023-02-17,53,Female,Tablet,90,77
1319,Basic,5.99,2021-11-24,2022-05-14,71,Male,Smart TV,60,147
1320,Basic,5.99,2021-08-09,2023-06-21,31,Male,Smart TV,30,975
1321,Premium,20.99,2021-08-05,2022-01-28,17,Male,Laptop,60,82
1322,Standard,16.49,2021-12-31,2022-09-01,24,Male,Smart TV,60,37
1323,Premium,20.99,2022-11-22,2023-03-03,27,Female,Laptop,30,55
1324,Basic,5.99,2022-09-08,2023-03-21,30,Male,Smart TV,90,552
1325,Standard,16.49,2022-12-09,2023-03-19,73,Female,Smart TV,60,29
1326,Premium,20.99,2023-07-26,2023-07-28,93,Female,Smart TV,30,186
1327,Premium,20.99,2023-02-10,2023-04-03,43,Other,Laptop,30,5938
1328,Premium,20.99,2022-12-13,2023-03-25,16,Male,Mobile,60,681
1329,Standard,16.49,2022-01-05,2022-06-09,44,Female,Smart TV,30,116
1330,Premium,20.99,2021-12-27,2022-07-23,37,Other,Tablet,90,437
1331,Basic,5.99,2023-05-28,2023-07-17,21,Female,Tablet,60,667
1332,Premium,20.99,2022-09-30,2023-05-03,26,Female,Laptop,30,151
1333,Premium,20.99,2022-02-04,2022-12-06,36,Male,Laptop,60,86
1334,Premium,20.99,2021-08-18,2021-10-06,59,Female,Mobile,90,74
1335,Premium,20.99,2022-05-18,2022-09-22,25,Other,Smart TV,30,304
1336,Standard,16.49,2022-10-28,2023-07-21,37,Male,Laptop,90,59
1337,Standard,16.49,2021-11-07,2022-06-20,27,Male,Smart TV,30,3636
1338,Standard,16.49,2022-05-22,2023-02-11,60,Female,Mobile,60,12
1339,Premium,20.99,2021-12-08,2022-11-15,58,Female,Laptop,90,368
1340,Premium,20.99,2022-04-11,2023-07-29,45,Female,Laptop,30,70
1341,Premium,20.99,2022-12-21,2023-02-27,48,Female,Laptop,30,48
1342,Standard,16.49,2021-10-28,2022-06-25,20,Male,Mobile,60,159
1343,Basic,5.99,2022-07-06,2022-10-28,27,Male,Mobile,90,201
1344,Standard,16.49,2021-10-06,2022-10-29,19,Male,Mobile,90,148
1345,Premium,20.99,2022-05-23,2022-09-22,91,Male,Mobile,30,188
1346,Standard,16.49,2021-11-12,2022-06-29,43,Female,Mobile,30,31
1347,Premium,20.99,2022-01-20,2022-11-01,18,Male,Smart TV,30,64
1348,Standard,16.49,2023-04-23,2023-05-21,18,Female,Laptop,30,41
1349,Standard,16.49,2023-01-01,2023-07-06,26,Female,Smart TV,60,38
1350,Premium,20.99,2022-01-22,2022-10-26,40,Male,Desktop,30,163
1351,Premium,20.99,2022-04-08,2022-05-31,13,Male,Mobile,90,704
1352,Standard,16.49,2023-06-06,2023-07-18,27,Male,Tablet,60,228
1353,Standard,16.49,2022-05-19,2023-04-22,35,Male,Tablet,30,30
1354,Premium,20.99,2023-07-16,2023-07-23,14,Male,Mobile,90,1000
1355,Standard,16.49,2023-03-13,2023-06-02,47,Female,Mobile,30,207
1356,Basic,5.99,2023-06-06,2023-07-16,46,Other,Laptop,30,80
1357,Basic,5.99,2022-02-10,2023-06-23,95,Female,Laptop,30,4
1358,Standard,16.49,2022-10-01,2022-11-15,49,Male,Smart TV,30,96
1359,Standard,16.49,2023-02-17,2023-04-25,30,Male,Smart TV,30,97
1360,Standard,16.49,2023-05-23,2023-07-09,29,Other,Tablet,90,18
1361,Premium,20.99,2023-06-11,2023-07-07,31,Male,Smart TV,60,156
1362,Standard,16.49,2022-09-11,2023-03-01,24,Female,Mobile,60,8371
1363,Basic,5.99,2022-06-28,2022-08-28,49,Female,Smart TV,60,256
1364,Standard,16.49,2022-04-24,2022-07-02,62,Male,Mobile,60,98
1365,Basic,5.99,2022-10-20,2023-07-28,30,Female,Tablet,60,1230
1366,Basic,5.99,2023-07-11,2023-07-11,45,Female,Mobile,60,173
1367,Standard,16.49,2023-04-21,2023-07-03,63,Female,Mobile,30,235
1368,Premium,20.99,2023-04-30,2023-06-03,40,Male,Smart TV,60,217
1369,Premium,20.99,2023-07-18,2023-07-27,44,Female,Mobile,90,29
1370,Standard,16.49,2023-06-25,2023-07-07,38,Other,Desktop,60,336
1371,Basic,5.99,2022-05-23,2022-10-19,36,Male,Laptop,90,58
1372,Basic,5.99,2023-06-29,2023-07-01,14,Male,Mobile,60,46
1373,Premium,20.99,2022-07-21,2022-08-19,40,Other,Tablet,60,46
1374,Basic,5.99,2022-06-28,2023-06-07,18,Other,Smart TV,60,119
1375,Standard,16.49,2022-03-30,2023-03-19,31,Male,Laptop,90,4614
1376,Premium,20.99,2022-11-27,2023-06-21,84,Male,Tablet,30,11
1377,Standard,16.49,2023-02-16,2023-06-09,29,Male,Mobile,30,69
1378,Standard,16.49,2022-12-16,2023-04-15,30,Male,Smart TV,60,581
1379,Standard,16.49,2022-05-25,2022-08-07,29,Male,Mobile,30,65
1380,Premium,20.99,2022-03-21,2023-07-28,28,Male,Laptop,30,3029
1381,Standard,16.49,2021-12-02,2022-01-17,19,Female,Laptop,30,99
1382,Standard,16.49,2023-01-14,2023-05-03,50,Female,Mobile,30,14
1383,Premium,20.99,2021-11-14,2022-08-21,23,Male,Desktop,60,29
1384,Basic,5.99,2022-02-11,2022-02-27,16,Female,Desktop,30,492
1385,Basic,5.99,2022-06-30,2023-01-26,39,Female,Mobile,30,221
1386,Standard,16.49,2023-04-16,2023-06-18,18,Other,Laptop,30,233
1387,Standard,16.49,2022-08-19,2022-12-02,25,Male,Smart TV,30,1291
1388,Premium,20.99,2022-12-13,2023-03-06,23,Other,Laptop,60,61
1389,Premium,20.99,2022-09-25,2023-02-10,25,Male,Tablet,60,628
1390,Standard,16.49,2022-10-08,2023-04-02,23,Male,Laptop,90,184
1391,Basic,5.99,2021-10-25,2021-12-16,18,Male,Laptop,60,119
1392,Standard,16.49,2022-09-22,2023-05-28,16,Female,Laptop,60,57
1393,Premium,20.99,2022-11-17,2023-06-20,84,Other,Mobile,30,143
1394,Basic,5.99,2023-04-09,2023-06-14,15,Other,Mobile,60,409
1395,Standard,16.49,2023-05-29,2023-07-12,81,Male,Laptop,60,86
1396,Premium,20.99,2023-01-06,2023-04-07,42,Female,Smart TV,60,1298
1397,Standard,16.49,2023-03-07,2023-06-28,33,Other,Laptop,30,105
1398,Standard,16.49,2022-11-04,2023-02-02,45,Male,Tablet,90,47
1399,Basic,5.99,2023-03-23,2023-06-01,33,Male,Smart TV,30,488
1400,Premium,20.99,2022-10-23,2023-06-15,26,Female,Desktop,90,64
1401,Premium,20.99,2022-10-20,2023-05-31,40,Female,Mobile,90,82
1402,Premium,20.99,2022-10-31,2023-03-09,45,Male,Desktop,30,102
1403,Standard,16.49,2021-08-22,2023-04-04,35,Female,Mobile,60,706
1404,Premium,20.99,2021-08-22,2022-02-25,28,Female,Smart TV,30,39
1405,Standard,16.49,2023-07-22,2023-07-26,26,Male,Mobile,90,96
1406,Standard,16.49,2023-04-19,2023-05-18,18,Female,Laptop,60,236
1407,Premium,20.99,2022-07-11,2023-04-03,18,Female,Mobile,90,49
1408,Standard,16.49,2022-04-28,2022-10-27,24,Other,Tablet,60,72
1409,Standard,16.49,2022-10-15,2023-06-16,45,Male,Smart TV,30,67
1410,Basic,5.99,2022-10-03,2022-11-17,67,Male,Laptop,90,121
1411,Premium,20.99,2022-05-27,2023-06-25,21,Male,Laptop,60,107
1412,Premium,20.99,2021-10-23,2023-03-02,22,Male,Mobile,60,348
1413,Premium,20.99,2022-04-09,2022-11-30,40,Male,Smart TV,90,25
1414,Standard,16.49,2022-09-14,2023-06-14,30,Male,Desktop,90,509
1415,Basic,5.99,2022-11-12,2022-11-20,19,Other,Desktop,30,1123
1416,Standard,16.49,2022-08-28,2023-01-30,51,Female,Tablet,90,109
1417,Standard,16.49,2021-12-09,2022-12-29,20,Male,Mobile,90,581
1418,Premium,20.99,2023-02-22,2023-03-25,24,Female,Smart TV,30,91
1419,Basic,5.99,2021-10-02,2021-12-31,87,Female,Smart TV,90,138
1420,Premium,20.99,2022-05-05,2022-11-18,64,Male,Tablet,90,5709
1421,Standard,16.49,2021-12-31,2023-07-11,49,Male,Mobile,60,349
1422,Premium,20.99,2021-11-01,2023-04-23,16,Female,Tablet,60,106
1423,Standard,16.49,2022-05-01,2022-05-27,23,Male,Laptop,60,19
1424,Basic,5.99,2023-04-19,2023-07-27,31,Female,Laptop,30,30
1425,Basic,5.99,2022-11-29,2022-12-16,52,Female,Mobile,60,51
1426,Premium,20.99,2022-11-17,2023-06-24,16,Male,Tablet,90,591
1427,Premium,20.99,2022-08-17,2022-12-01,34,Male,Tablet,90,837
1428,Standard,16.49,2022-07-24,2023-04-03,34,Male,Smart TV,60,111
1429,Standard,16.49,2021-12-17,2023-07-27,35,Female,Laptop,60,113
1430,Basic,5.99,2022-05-11,2022-07-29,33,Male,Tablet,30,47
1431,Premium,20.99,2022-01-11,2022-07-18,41,Male,Laptop,60,75
1432,Basic,5.99,2021-07-30,2022-07-16,40,Male,Smart TV,60,289
1433,Basic,5.99,2022-08-14,2023-04-03,20,Female,Smart TV,60,475
1434,Premium,20.99,2023-05-05,2023-06-28,72,Female,Tablet,90,128
1435,Standard,16.49,2022-09-16,2023-01-23,34,Male,Desktop,30,818
1436,Basic,5.99,2021-12-01,2021-12-23,31,Other,Tablet,30,9377
1437,Standard,16.49,2022-12-14,2023-06-24,31,Other,Laptop,60,847
1438,Standard,16.49,2022-06-22,2022-12-24,57,Female,Mobile,30,550
1439,Premium,20.99,2022-01-23,2022-12-07,50,Male,Desktop,90,342
1440,Premium,20.99,2022-08-23,2023-03-12,50,Female,Mobile,60,101
1441,Premium,20.99,2022-12-12,2023-02-16,21,Female,Tablet,60,112
1442,Standard,16.49,2022-10-23,2022-11-12,70,Male,Smart TV,30,688
1443,Standard,16.49,2021-08-25,2022-01-14,30,Male,Tablet,60,4
1444,Premium,20.99,2022-06-27,2022-12-18,56,Female,Mobile,90,305
1445,Premium,20.99,2022-04-29,2022-06-16,13,Female,Smart TV,90,1213
1446,Premium,20.99,2021-12-22,2022-07-06,37,Female,Laptop,60,564
1447,Premium,20.99,2021-11-18,2022-11-04,34,Other,Laptop,30,76
1448,Basic,5.99,2022-01-28,2022-03-16,33,Female,Laptop,30,47
1449,Standard,16.49,2021-12-18,2022-06-10,30,Female,Laptop,60,118
1450,Basic,5.99,2022-08-07,2022-12-27,14,Female,Desktop,60,75
1451,Basic,5.99,2023-06-02,2023-06-08,51,Female,Tablet,60,66
1452,Basic,5.99,2023-01-25,2023-04-27,30,Other,Mobile,60,216
1453,Standard,16.49,2021-12-28,2022-02-05,24,Female,Mobile,30,114
1454,Premium,20.99,2022-05-30,2023-02-27,16,Male,Laptop,90,70
1455,Standard,16.49,2021-08-15,2022-12-27,35,Male,Mobile,90,231
1456,Basic,5.99,2023-05-29,2023-07-19,30,Female,Smart TV,60,168
1457,Premium,20.99,2023-03-07,2023-07-23,27,Female,Mobile,30,151
1458,Basic,5.99,2022-03-29,2022-10-25,30,Male,Mobile,30,405
1459,Basic,5.99,2022-04-12,2023-04-25,22,Male,Mobile,30,74
1460,Premium,20.99,2023-02-26,2023-03-19,42,Male,Tablet,60,173
1461,Basic,5.99,2023-03-18,2023-05-19,23,Female,Mobile,30,50
1462,Premium,20.99,2022-04-25,2023-03-29,57,Other,Smart TV,60,62
1463,Basic,5.99,2021-10-06,2023-07-25,31,Male,Mobile,30,58
1464,Standard,16.49,2021-09-10,2022-09-15,35,Female,Smart TV,30,109
1465,Basic,5.99,2023-06-13,2023-07-12,22,Male,Smart TV,30,1401
1466,Premium,20.99,2023-03-04,2023-04-29,54,Female,Smart TV,90,54
1467,Premium,20.99,2023-06-29,2023-07-12,41,Other,Laptop,30,186
1468,Standard,16.49,2022-10-14,2022-12-15,53,Other,Laptop,90,487
1469,Standard,16.49,2021-09-26,2023-04-01,42,Male,Laptop,90,42
1470,Standard,16.49,2021-11-21,2022-08-25,40,Male,Smart TV,30,225
1471,Basic,5.99,2021-09-15,2021-12-20,94,Other,Tablet,60,949
1472,Standard,16.49,2022-02-11,2022-10-30,64,Male,Smart TV,60,8740
1473,Premium,20.99,2022-01-08,2022-12-19,44,Female,Laptop,30,655
1474,Premium,20.99,2022-03-01,2022-06-02,45,Male,Smart TV,30,102
1475,Premium,20.99,2021-09-14,2023-02-07,13,Female,Tablet,30,677
1476,Standard,16.49,2022-03-20,2022-07-18,44,Female,Laptop,30,7689
1477,Basic,5.99,2023-04-03,2023-05-15,17,Female,Smart TV,30,194
1478,Basic,5.99,2023-03-20,2023-04-03,15,Female,Mobile,30,81
1479,Premium,20.99,2022-12-22,2023-01-06,20,Male,Desktop,90,83
1480,Basic,5.99,2022-01-31,2022-06-05,25,Male,Smart TV,90,91
1481,Standard,16.49,2021-10-26,2022-07-25,22,Female,Smart TV,90,517
1482,Premium,20.99,2022-12-20,2023-04-18,23,Other,Desktop,90,132
1483,Basic,5.99,2022-10-29,2023-06-18,33,Female,Mobile,30,97
1484,Basic,5.99,2022-11-12,2023-03-19,45,Other,Desktop,60,25
1485,Premium,20.99,2022-08-05,2022-09-07,79,Other,Laptop,90,96
1486,Premium,20.99,2022-05-10,2023-02-15,29,Female,Smart TV,90,218
1487,Premium,20.99,2022-02-05,2022-11-11,53,Female,Desktop,30,8415
1488,Standard,16.49,2022-07-29,2023-04-25,36,Female,Laptop,30,713
1489,Basic,5.99,2023-06-21,2023-07-14,18,Female,Laptop,90,8001
1490,Premium,20.99,2022-04-07,2023-07-09,32,Female,Tablet,60,118
1491,Premium,20.99,2022-02-08,2022-05-09,41,Male,Smart TV,90,168
1492,Basic,5.99,2021-11-21,2023-06-15,63,Other,Smart TV,60,1076
1493,Standard,16.49,2023-04-04,2023-05-11,18,Male,Tablet,90,10
1494,Basic,5.99,2022-10-04,2022-12-21,34,Female,Laptop,30,1307
1495,Standard,16.49,2022-06-01,2023-03-16,62,Female,Tablet,30,16
1496,Standard,16.49,2022-03-31,2022-10-15,51,Male,Smart TV,90,16
1497,Basic,5.99,2022-06-03,2022-06-24,38,Female,Tablet,60,115
1498,Basic,5.99,2023-05-28,2023-06-10,52,Other,Tablet,60,658
1499,Standard,16.49,2023-07-27,2023-07-29,13,Male,Mobile,30,97
1500,Standard,16.49,2022-11-15,2023-06-05,34,Male,Tablet,60,647
1501,Standard,16.49,2022-12-29,2023-06-10,21,Male,Smart TV,60,53
1502,Basic,5.99,2021-11-22,2022-03-04,40,Female,Mobile,60,64
1503,Standard,16.49,2022-04-14,2022-04-19,33,Other,Mobile,30,512
1504,Standard,16.49,2022-04-26,2022-09-29,51,Other,Mobile,30,62
1505,Basic,5.99,2022-06-28,2023-01-15,37,Male,Desktop,30,114
1506,Standard,16.49,2022-11-17,2022-11-25,24,Female,Desktop,60,95
1507,Premium,20.99,2023-04-13,2023-05-09,31,Female,Mobile,60,70
1508,Standard,16.49,2023-02-16,2023-06-04,35,Female,Mobile,30,69
1509,Standard,16.49,2022-08-05,2023-05-26,45,Male,Desktop,60,0
1510,Premium,20.99,2022-11-08,2022-11-15,16,Male,Smart TV,60,2078
1511,Standard,16.49,2022-04-30,2022-07-28,18,Male,Desktop,30,217
1512,Standard,16.49,2023-05-10,2023-05-14,49,Male,Mobile,30,115
1513,Standard,16.49,2022-12-14,2023-04-02,32,Female,Mobile,60,104
1514,Premium,20.99,2023-04-21,2023-06-15,17,Female,Laptop,30,205
1515,Premium,20.99,2022-11-22,2023-01-02,18,Male,Laptop,30,192
1516,Premium,20.99,2022-10-01,2023-05-19,16,Male,Desktop,30,182
1517,Standard,16.49,2023-03-05,2023-04-01,32,Male,Laptop,30,318
1518,Premium,20.99,2022-03-10,2023-02-24,35,Female,Laptop,90,105
1519,Premium,20.99,2022-12-22,2023-06-27,31,Male,Tablet,90,65
1520,Premium,20.99,2022-08-29,2022-12-22,15,Other,Laptop,30,678
1521,Standard,16.49,2022-11-14,2023-06-13,35,Male,Laptop,30,4908
1522,Standard,16.49,2023-04-23,2023-06-06,42,Other,Mobile,30,7
1523,Basic,5.99,2023-04-29,2023-05-21,24,Other,Smart TV,90,344
1524,Standard,16.49,2022-01-09,2022-03-18,32,Male,Smart TV,90,117
1525,Premium,20.99,2023-05-09,2023-06-08,96,Female,Smart TV,30,544
1526,Basic,5.99,2022-02-20,2022-05-02,31,Female,Tablet,30,482
1527,Standard,16.49,2022-02-22,2022-11-15,29,Female,Mobile,30,249
1528,Standard,16.49,2022-06-08,2023-03-21,25,Other,Smart TV,60,343
1529,Standard,16.49,2023-07-13,2023-07-15,15,Other,Tablet,60,219
1530,Premium,20.99,2021-07-30,2022-11-12,29,Male,Mobile,30,71
1531,Basic,5.99,2023-02-25,2023-04-21,32,Female,Mobile,60,61
1532,Standard,16.49,2022-05-25,2022-07-17,29,Female,Smart TV,60,57
1533,Basic,5.99,2023-06-10,2023-06-26,29,Male,Tablet,30,160
1534,Standard,16.49,2021-08-07,2023-07-05,45,Male,Smart TV,60,385
1535,Standard,16.49,2022-01-17,2022-04-16,34,Female,Tablet,60,1266
1536,Standard,16.49,2023-04-01,2023-04-03,39,Other,Laptop,60,47
1537,Premium,20.99,2022-07-20,2023-04-24,44,Female,Laptop,60,226
1538,Basic,5.99,2021-08-21,2022-02-01,46,Male,Tablet,60,56
1539,Premium,20.99,2023-07-27,2023-07-29,31,Female,Laptop,60,626
1540,Premium,20.99,2021-09-10,2021-10-03,45,Female,Mobile,60,8090
1541,Standard,16.49,2022-07-11,2022-12-06,43,Female,Smart TV,60,92
1542,Standard,16.49,2021-12-10,2022-02-28,24,Female,Mobile,60,857
1543,Premium,20.99,2023-02-28,2023-04-15,15,Female,Smart TV,60,456
1544,Basic,5.99,2022-12-21,2023-03-26,28,Female,Mobile,30,226
1545,Basic,5.99,2022-12-16,2022-12-20,80,Female,Laptop,30,67
1546,Premium,20.99,2023-01-11,2023-07-28,28,Female,Desktop,30,20
1547,Standard,16.49,2023-06-01,2023-06-04,26,Other,Mobile,30,15
1548,Standard,16.49,2022-08-17,2023-01-06,78,Female,Laptop,60,81
1549,Standard,16.49,2022-08-24,2022-09-26,61,Male,Smart TV,90,48
1550,Premium,20.99,2021-12-07,2022-05-28,17,Male,Laptop,60,65
1551,Standard,16.49,2022-04-21,2022-12-08,26,Female,Mobile,30,620
1552,Basic,5.99,2022-07-12,2023-01-14,48,Male,Smart TV,30,2682
1553,Standard,16.49,2022-03-09,2023-01-18,14,Female,Laptop,30,161
1554,Premium,20.99,2022-01-01,2023-02-04,40,Male,Laptop,60,1183
1555,Basic,5.99,2022-02-10,2023-03-01,49,Other,Smart TV,90,184
1556,Standard,16.49,2022-06-04,2022-10-11,19,Male,Mobile,90,64
1557,Basic,5.99,2022-07-02,2023-05-18,17,Female,Smart TV,30,387
1558,Premium,20.99,2022-04-30,2022-10-31,31,Male,Tablet,90,114
1559,Premium,20.99,2022-07-20,2023-04-25,39,Female,Mobile,60,321
1560,Premium,20.99,2022-05-21,2023-02-21,24,Male,Smart TV,60,141
1561,Standard,16.49,2022-03-28,2022-04-26,39,Male,Laptop,30,589
1562,Standard,16.49,2021-09-14,2022-07-15,44,Female,Tablet,30,537
